Well Name,Depth,Facies,GR,AC,DEN,CNL,LLS,LLD,K
JY56-z1,2870.875,1,199.771,265.331,2.681,17.16,42.177,46.044,3.962
JY56-z1,2871,1,204.394,268.315,2.682,16.989,40.938,44.588,3.889
JY56-z1,2871.25,1,211.455,271.449,2.673,17.146,38.432,41.798,3.759
JY56-z1,2871.5,1,226.782,268.876,2.647,17.3,37.647,41.035,3.655
JY56-z1,2871.625,1,230.538,264.967,2.633,17.252,38.078,41.606,3.623
JY56-z1,2871.75,1,224.608,260.144,2.634,16.958,38.661,42.398,3.604
JY56-z1,2874.125,1,187.071,242.143,2.665,14.255,48.152,53.313,3.02
JY56-z1,2874.25,1,186.125,243.295,2.663,14.587,44.782,48.761,2.901
JY56-z1,2874.375,1,185.95,244.358,2.663,14.769,37.12,39.834,2.808
JY56-z1,2874.5,1,185.556,244.924,2.663,14.742,26.459,28.239,2.748
JY56-z1,2874.625,1,185.417,245.329,2.663,14.632,17.044,18.336,2.737
JY56-z1,2874.75,1,186.492,245.699,2.663,14.571,11.899,13.082,2.766
JY56-z1,2876.5,2,180.435,234.906,2.68,13.971,70.002,81.066,3.246
JY56-z1,2876.625,2,173.312,234.057,2.687,14.009,72.361,84.404,3.302
JY56-z1,2876.75,2,164.72,233.544,2.686,14.231,75.651,88.785,3.348
JY56-z1,2884.75,1,191.306,268.203,2.619,15.597,64.643,78.378,3.685
JY56-z1,2884.875,1,191.494,267.972,2.616,15.691,65.621,79.515,3.665
JY56-z1,2886.75,1,190.201,272.27,2.623,16.442,10.379,12.579,2.905
JY56-z1,2886.875,1,191.312,272.557,2.622,16.263,19.524,23.354,2.848
JY56-z1,2887,1,190.751,271.908,2.622,15.844,35.838,42.573,2.813
JY56-z1,2897.375,2,201.478,247.118,2.621,12.306,33.84,40.263,2.6
JY56-z1,2897.5,2,202.957,245.983,2.625,12.286,55.149,65.335,2.624
JY56-z1,2897.625,2,203.683,245.696,2.63,12.403,79.421,93.981,2.639
JY56-z1,2898.375,1,214.601,246.731,2.623,12.928,84.329,100.365,2.43
JY56-z1,2898.5,1,213.344,247.116,2.627,12.765,92.281,109.969,2.374
JY56-z1,2898.625,1,209.516,248.093,2.627,12.485,99.248,118.631,2.35
JY56-z1,2899.125,2,209.189,250.04,2.623,11.717,75.522,92.999,2.462
JY56-z1,2899.25,2,209.761,249.581,2.616,11.476,71.29,88.277,2.515
JY56-z1,2899.375,2,213.236,249.166,2.607,11.63,71.558,88.948,2.545
JY51-2,3052.75,1,159.607,89.594,237.711,2.633,18.091,32.02,29.84
JY51-2,3052.875,1,161.003,90.077,240.227,2.635,18.433,24.504,23.285
JY51-2,3053,1,162.138,90.503,242.53,2.639,18.745,18.926,18.626
JY51-2,3053.75,1,192.832,93.346,253.755,2.668,20.975,25.98,27.049
JY51-2,3053.875,1,195.509,93.915,254.021,2.671,20.935,26.377,27.492
JY51-2,3054,1,196.842,94.448,254.741,2.672,20.968,26.599,27.784
JY51-2,3054.75,1,199.708,96.034,257.956,2.679,22.316,27.84,29.643
JY51-2,3054.875,1,198.12,96.168,256.577,2.678,21.955,28.368,30.285
JY51-2,3055,1,197.041,96.353,254.771,2.676,21.615,28.847,30.839
JY51-2,3055.75,1,198.012,96.834,247.534,2.681,19.692,30.48,32.734
JY51-2,3055.875,1,198.917,96.652,248.479,2.684,19.852,30.702,33.041
JY51-2,3056,1,200.281,96.473,249.495,2.683,20.101,30.801,33.162
JY51-2,3056.75,1,188.383,95.618,248.786,2.675,21.278,29.343,30.824
JY51-2,3056.875,1,187.104,95.502,248.304,2.68,21.464,27.621,28.824
JY51-2,3057,1,186.594,95.338,247.955,2.686,21.149,24.392,25.4
JY51-2,3057.75,1,188.286,93.883,248.046,2.695,19.871,23.95,25.889
JY51-2,3057.875,1,188.588,93.79,248.527,2.692,19.678,25.868,27.493
JY51-2,3058,1,188.402,93.722,248.81,2.687,19.752,24.497,25.875
JY51-2,3058.75,1,194.526,93.223,250.505,2.67,20.477,24.805,27.463
JY51-2,3058.875,1,198.933,93.494,251.752,2.669,20.502,27.582,29.852
JY51-2,3059,1,199.656,93.937,252.394,2.668,20.433,26.661,28.415
JY51-2,3059.75,1,196.919,95.239,250.387,2.687,19.612,11.157,13.042
JY51-2,3059.875,1,196.461,95.096,250.166,2.683,19.423,13.22,15.479
JY51-2,3060,1,197.179,94.976,249.718,2.672,19.115,17.148,19.807
JY51-2,3060.75,1,194.546,94.353,243.558,2.663,17.28,35.043,37.899
JY51-2,3060.875,1,194.005,94.265,243.729,2.66,17.544,34.891,37.622
JY51-2,3061,1,192.133,94.219,243.276,2.661,18.054,33.558,36.158
JY51-2,3061.75,1,190.989,94.297,244.255,2.667,18.207,29.631,32.368
JY51-2,3061.875,1,192.788,94.321,245.265,2.66,18.084,29.846,32.431
JY51-2,3062,1,193.159,94.302,245.833,2.658,18.25,29.277,31.767
JY51-2,3062.75,1,196.484,94.451,248.944,2.69,19.15,18.646,19.607
JY51-2,3062.875,1,197.961,94.478,250.999,2.695,19.413,13.781,14.858
JY51-2,3063,1,197.691,94.451,252.028,2.693,19.591,11.157,12.506
JY51-2,3063.75,1,204.037,94.499,252.987,2.653,19.914,23.908,26.841
JY51-2,3063.875,1,205.067,94.53,253.797,2.656,20.388,27.252,30.327
JY51-2,3064,1,206.055,94.537,254.836,2.656,20.517,29.282,32.407
JY51-2,3064.75,1,209.6,94.474,255.792,2.627,19.255,35.302,38.84
JY51-2,3064.875,1,209.411,94.422,255.453,2.624,19.169,35.646,39.167
JY51-2,3065,1,211.269,94.392,255.821,2.621,19.144,36.135,39.566
JY51-2,3065.75,1,228.722,94.749,258.981,2.65,19.237,26.24,28.967
JY51-2,3065.875,1,230.068,94.801,258.235,2.648,18.263,28.436,31.198
JY51-2,3066,1,226.645,94.803,257.17,2.638,17.735,32.177,34.534
JY51-2,3066.75,1,213.593,93.531,251.274,2.623,17.387,17.054,19.85
JY51-2,3066.875,1,216.469,93.407,251.967,2.626,17.305,25.858,29.258
JY51-2,3067,1,219.479,93.413,252.617,2.632,17.526,36.844,40.522
JY51-2,3067.75,1,222.793,94.041,248.274,2.641,17.389,50.717,54.076
JY51-2,3067.875,1,222.377,94.182,248.446,2.658,17.136,50.313,53.757
JY51-2,3068,1,220.049,94.443,248.762,2.683,16.877,49.667,53.123
JY51-2,3068.75,1,175.776,97.033,224.993,2.764,14.998,52.666,56.828
JY51-2,3068.875,1,163.135,97.229,221.863,2.765,13.797,55.345,59.156
JY51-2,3069,1,165.213,97.349,224.016,2.75,13.613,55.43,58.611
JY51-2,3069.625,1,217.704,98.292,258.5,2.643,20.11,31.297,33.2
JY51-2,3069.75,1,211.116,98.532,259.819,2.647,19.675,29.193,31.056
JY51-2,3069.875,1,209.662,98.742,261.527,2.656,19.527,27.04,28.726
JY51-2,3070.75,1,218.409,99.046,266.085,2.658,21.047,19.82,21.56
JY51-2,3070.875,1,215.081,99.143,266.848,2.66,20.799,21.904,23.497
JY51-2,3071,1,211.919,99.337,268.001,2.662,20.817,23.268,24.55
JY51-2,3071.75,1,210.497,101.04,269.579,2.67,21.749,6.053,6.951
JY51-2,3071.875,1,210.757,101.213,270.178,2.666,21.713,7.221,8.621
JY51-2,3072,1,210.919,101.341,270.681,2.663,21.777,11.228,13.074
JY51-2,3072.75,1,217.588,101.354,271.951,2.638,21.511,20.501,21.572
JY51-2,3072.875,1,219.99,101.315,273.069,2.643,21.849,19.956,21.055
JY51-2,3073,1,222.261,101.272,272.893,2.653,22.454,20.194,21.217
JY51-2,3073.75,1,216.372,100.076,264.722,2.687,21.182,15.223,16.359
JY51-2,3073.875,1,216.792,99.797,264.241,2.684,21.02,17.908,19.136
JY51-2,3074,1,216.262,99.578,263.74,2.683,21.062,21.659,22.689
JY51-2,3074.5,1,207.473,99.147,265.941,2.668,21.349,15.19,15.506
JY51-2,3074.625,1,207.258,98.987,265.13,2.667,21.476,12.608,13.25
JY51-2,3074.75,1,206.158,98.757,262.285,2.671,21.326,12.081,12.952
JY51-2,3075.75,1,222.267,95.182,264.399,2.666,22.005,16.358,17.521
JY51-2,3075.875,1,222.459,95.045,264.341,2.669,21.038,19.094,20.237
JY51-2,3076,1,223.23,94.948,264.183,2.667,20.398,21.398,22.458
JY51-2,3076.75,1,187.233,94.849,239.591,2.682,16.351,31.581,32.962
JY51-2,3076.875,1,183.019,94.883,240.37,2.688,15.949,30.748,32.001
JY51-2,3077,1,186.233,94.936,245.054,2.677,16.777,28.298,29.387
JY51-2,3077.75,1,222.666,94.686,263.552,2.649,22.875,14.818,15.958
JY51-2,3077.875,1,222.648,94.437,264.627,2.649,22.477,15.299,16.585
JY51-2,3078,1,219.95,94.265,265.859,2.647,22.128,16.971,18.377
JY51-2,3078.75,1,206.502,93.212,266.413,2.645,20.793,25.298,26.469
JY51-2,3078.875,1,207.183,93.034,266.307,2.649,20.767,25.192,26.124
JY51-2,3079,1,209.669,92.941,266.058,2.655,20.793,24.101,24.675
JY51-2,3079.75,1,200.463,91.875,261.617,2.664,19.061,17.263,18.864
JY51-2,3079.875,1,197.487,91.664,259.486,2.668,18.976,23.256,24.746
JY51-2,3080,1,197.418,91.514,258.809,2.669,19.121,28.239,29.349
JY51-2,3080.75,1,206.696,89.437,279.331,2.658,21.014,15.364,16.292
JY51-2,3080.875,1,210.274,89.177,275.028,2.652,20.066,15.863,16.903
JY51-2,3081,1,212.296,89.116,268.462,2.644,19.864,17.328,18.332
JY51-2,3081.75,1,204.642,89.681,264.619,2.669,20.2,11.762,12.487
JY51-2,3081.875,1,200.055,89.548,263.733,2.682,19.533,12.092,13.171
JY51-2,3082,1,193.909,89.398,259.144,2.685,18.333,15.615,17.082
JY51-2,3082.75,1,176.19,87.801,237.718,2.649,16.262,46.017,46.594
JY51-2,3082.875,1,175.625,87.568,238.136,2.647,16.515,45.829,46.466
JY51-2,3083,1,176.26,87.406,238.105,2.645,16.495,45.834,46.498
JY51-2,3083.75,1,173.385,85.406,237.481,2.646,15.129,45.963,46.585
JY51-2,3083.875,1,173.186,84.851,238.524,2.645,15.297,45.199,45.838
JY51-2,3084,1,174.259,84.322,239.576,2.641,15.846,44.233,44.964
JY51-2,3084.75,1,183.019,82.528,239.69,2.632,16.657,40.705,41.541
JY51-2,3084.875,1,184.422,82.42,240.398,2.634,16.853,37.274,38.268
JY51-2,3085,1,186.361,82.304,240.877,2.638,16.721,34.523,35.826
JY51-2,3085.625,2,171.218,81.6,233.919,2.67,14.75,54.592,56.59
JY51-2,3085.75,2,170.72,81.544,233.292,2.66,14.929,57.722,59.583
JY51-2,3085.875,2,175.23,81.565,233.541,2.647,15.058,58.233,59.976
JY51-2,3086.75,1,183.576,83.242,241.113,2.618,15.662,46.412,48.84
JY51-2,3086.875,1,182.357,83.777,242.114,2.613,15.794,46.529,49.225
JY51-2,3087,1,182.943,84.264,243.098,2.61,15.805,47.216,50.1
JY51-2,3087.75,1,183.292,84.131,242.928,2.624,15.076,48.653,51.307
JY51-2,3087.875,1,178.57,82.913,241.339,2.617,15.153,47.189,49.641
JY51-2,3088,1,176.388,82.061,240.493,2.615,15.418,45.894,48.276
JY51-2,3088.625,1,168.557,81.252,238.547,2.648,14.481,39.77,42.488
JY51-2,3088.75,1,166.05,81.988,237.538,2.65,14.11,42.158,44.857
JY51-2,3088.875,1,165.266,82.631,236.706,2.65,14.017,45.294,47.877
JY51-2,3089.75,1,183.617,83.744,245.566,2.622,16.216,47.3,49.41
JY51-2,3089.875,1,184.631,83.621,245.621,2.616,16.268,46.559,48.613
JY51-2,3090,1,184.048,83.586,245.346,2.614,16.319,45.971,47.986
JY51-2,3091.125,2,202.465,85.976,240.095,2.641,14.182,33.358,33.476
JY51-2,3091.25,2,218.361,86.227,240.292,2.646,14.612,25.767,26.213
JY51-2,3091.375,2,230.36,86.293,240.653,2.647,14.876,20.842,21.737
JY51-2,3091.75,1,230.973,85.625,239.344,2.651,14.161,21.588,22.937
JY51-2,3091.875,1,224.817,85.462,238.394,2.656,14.195,23.128,24.376
JY51-2,3092,1,215.501,85.426,237.502,2.66,14.48,24.044,25.246
JY51-2,3092.75,2,180.91,84.711,232.359,2.646,15.002,28.274,26.978
JY51-2,3092.875,2,182.833,84.622,232.57,2.646,15.086,20.511,19.556
JY51-2,3093,2,187.042,84.543,233.165,2.646,15.355,13.612,13.492
JY51-2,3093.75,2,190.698,84.338,237.722,2.648,16.106,44.356,44.287
JY51-2,3093.875,2,188.154,84.231,239.305,2.646,16.317,44.011,43.696
JY51-2,3094,2,186.204,84.058,240.33,2.642,16.415,42.147,41.819
JY51-2,3094.75,1,194.543,82.812,245.858,2.636,15.757,22.185,21.228
JY51-2,3094.875,1,194.153,82.702,246.051,2.641,15.492,15.491,15.39
JY51-2,3095,1,192.255,82.653,245.731,2.64,15.321,12.309,12.968
JY51-2,3095.75,1,187.398,81.786,241.298,2.615,16.553,42.527,42.251
JY51-2,3095.875,1,187.586,81.588,238.998,2.614,16.617,43.224,42.86
JY51-2,3096,1,188.935,81.429,236.696,2.615,16.356,43.72,43.449
JY51-2,3097.75,1,182.415,80.379,225.109,2.659,13.685,83.611,84.604
JY51-2,3097.875,1,187.478,80.234,226.643,2.654,14.005,86.143,87.011
JY51-2,3098,1,190.779,80.15,230.041,2.645,14.727,83.937,84.666
JY51-2,3098.75,1,179.885,81.244,236.418,2.627,15.756,36.613,38.105
JY51-2,3098.875,1,177.437,81.558,235.154,2.634,15.468,36.05,37.915
JY51-2,3099,1,177.88,81.85,234.234,2.64,15.266,38.537,40.553
JY51-2,3099.75,1,180.313,82.744,234.413,2.627,15.763,23.979,24.295
JY51-2,3099.875,1,181.074,83.015,235.256,2.623,15.494,18.948,20.079
JY51-2,3100,1,182.266,83.337,237,2.621,15.262,18.606,20.424
JY51-2,3100.75,1,177.452,83.828,242.727,2.63,16.66,49.857,51.484
JY51-2,3100.875,1,179.555,83.782,242.597,2.634,16.198,47.958,49.359
JY51-2,3101,1,182.562,83.804,242.734,2.641,15.344,44.13,45.536
JY51-2,3101.75,1,193.25,84.322,244.073,2.628,14.839,50.946,52.592
JY51-2,3101.875,1,194.613,84.565,243.82,2.631,14.864,50.901,52.655
JY51-2,3102,1,195.716,84.759,243.292,2.639,15.129,50.738,52.705
JY51-2,3103.75,1,197.258,85.372,247.915,2.617,17.747,43.568,43.336
JY51-2,3103.875,1,199.402,85.464,249.876,2.619,17.93,36.138,35.599
JY51-2,3104,1,197.59,85.54,250.902,2.62,17.539,27.411,27.013
JY51-2,3104.625,1,191.839,86.394,247.279,2.644,15.964,13.187,14.961
JY51-2,3104.75,1,190.085,86.502,248.9,2.655,16.004,17.691,20.081
JY51-2,3104.875,1,190.832,86.585,251.367,2.659,16.306,26.033,28.9
JY51-2,3105.75,1,173.356,87.839,245.236,2.6,15.183,43.685,45.535
JY51-2,3105.875,1,171.859,87.918,247.503,2.599,15.334,45.18,46.683
JY51-2,3106,1,175.51,88.022,249.679,2.6,16.21,45.304,46.46
JY51-2,3106.75,1,186.727,87.7,260.408,2.591,17.156,38.289,39.83
JY51-2,3106.875,1,188.457,87.796,259.774,2.59,17.114,43.112,44.092
JY51-2,3107,1,190.33,88.001,259.282,2.593,17.138,44.729,44.981
JY51-2,3107.625,1,191.686,89.99,258.479,2.599,16.012,19.407,20.363
JY51-2,3107.75,1,189.283,90.387,258.381,2.602,16.106,19.506,20.133
JY51-2,3107.875,1,188.522,90.733,258.264,2.605,16.294,19.974,19.925
JY51-2,3108.75,1,188.018,90.599,260.561,2.627,17.65,21.888,21.343
JY51-2,3108.875,1,189.291,90.112,261.824,2.611,17.994,36.491,34.462
JY51-2,3109,1,187.283,89.679,262.484,2.604,17.948,47.402,44.667
JY51-2,3109.75,1,178.96,88.9,256.354,2.592,16.803,39.709,39.262
JY51-2,3109.875,1,180.471,89.038,255.716,2.585,16.203,33.552,32.965
JY51-2,3110,1,179.885,89.251,255.325,2.578,15.646,26.085,25.716
JY51-2,3110.75,1,191.847,90.7,258.683,2.582,17.069,33.257,34.753
JY51-2,3110.875,1,191.334,90.663,258.805,2.583,16.888,41.2,42.343
JY51-2,3111,1,189.526,90.479,257.747,2.587,16.755,47.496,48.289
JY51-2,3111.75,1,170.925,87.538,253.283,2.606,15.614,46.018,46.348
JY51-2,3111.875,1,179.531,87.141,255.058,2.591,15.814,44.732,45.297
JY51-2,3112,1,185.418,86.788,256.05,2.579,16.133,46.047,46.719
JY51-2,3112.75,1,183.183,84.56,252.286,2.564,15.553,43.22,41.66
JY51-2,3112.875,1,181.664,84.454,251.849,2.573,15.181,30.961,30.075
JY51-2,3113,1,180.4,84.462,252.493,2.588,15.046,21.221,21.508
JY51-2,3114.75,1,207.024,86.456,253.426,2.56,15.137,63.757,64.092
JY51-2,3114.875,1,210.453,86.92,254.503,2.561,15.668,57.996,58.124
JY51-2,3115,1,213.125,87.299,255.602,2.562,16.205,49.662,49.73
JY51-2,3115.75,1,238.033,89.027,264.561,2.592,17.495,24.226,26.459
JY51-2,3115.875,1,241.981,89.286,266.56,2.6,17.762,27.892,30.034
JY51-2,3116,1,244.594,89.464,267.363,2.6,17.748,31.536,33.119
JY51-2,3116.625,2,223.049,89.409,249.022,2.588,16.012,13.652,14.578
JY51-2,3116.75,2,216.3,89.218,247.431,2.601,15.622,16.34,18.012
JY51-2,3116.875,2,212.292,88.934,246.204,2.609,15.316,26.608,28.679
JY51-2,3117.75,2,210.991,86.973,246.045,2.625,14.509,44.617,45.242
JY51-2,3117.875,2,212.119,87.043,247.447,2.616,14.751,42.893,42.842
JY51-2,3118,2,211.245,87.143,247.467,2.611,14.8,37.95,37.603
JY51-2,3118.75,2,201.062,86.065,240.596,2.623,13.046,55.388,57.386
JY51-2,3118.875,2,201.109,85.742,239.036,2.628,12.916,64.794,66.378
JY51-2,3119,2,200.958,85.385,237.898,2.636,13.127,67.429,68.775
JY51-2,3119.75,1,216.691,81.938,246.712,2.602,14.572,69.571,70.887
JY51-2,3119.875,1,216.053,81.805,245.754,2.599,14.861,70.403,71.381
JY51-2,3120,1,213.587,81.84,244.913,2.596,14.884,67.637,68.48
JY51-2,3120.75,2,203.315,80.841,237.562,2.613,12.928,45.767,48.872
JY51-2,3120.875,2,204.388,80.329,238.04,2.608,13.13,47.8,50.875
JY51-2,3121,2,206.197,79.91,240.751,2.596,13.837,51.513,54.529
JY51-2,3123.75,2,177.034,87.803,239.938,2.579,12.483,91.525,93.383
JY51-2,3123.875,2,179.197,87.828,240.999,2.579,12.668,80.966,81.092
JY51-2,3124,2,187.739,87.895,243.036,2.584,12.891,63.217,62.219
JY51-2,3134.875,2,332.175,97.994,262.229,2.56,15.977,18.132,18.761
JY51-2,3135,2,341.333,98.232,261.22,2.549,16.073,14.019,15.144
JY51-2,3135.125,2,336.199,98.39,258.747,2.535,15.556,13.502,15.081
JY51-2,3142.75,1,159.184,104.986,252.069,2.548,15.175,26.269,24.866
JY51-2,3142.875,1,155.465,104.954,254.036,2.562,14.436,20.933,19.453
JY51-2,3143,1,155.957,104.782,254.702,2.564,13.825,14.779,13.753
JY51-2,3143.75,2,193.836,101.402,268.561,2.523,18.442,220.936,160.64
JY51-2,3143.875,2,195.247,100.645,271.254,2.559,18.693,193.663,144.464
JY51-2,3144,2,196.91,99.903,273.09,2.613,18.967,121.665,96.632
JY51-2,3144.75,1,160.242,96.731,226.812,2.753,15.495,43.415,44.46
JY51-2,3144.875,1,137.797,96.323,216.495,2.755,13.76,61.27,63.271
JY51-2,3145,1,110.346,95.926,205.372,2.754,11.296,107.925,111.456
